text,label,timestamp
...of one of the oldest mysteries in England was thoroughly enjoyable. The story is told in an intelligent manner and seems to logically solve the mystery. Until I read another theory on these two little princes I find more believable I'll stick with this one!,positive,2025-02-04 06:00:00
"Ordered on same day as Tivo but came 8 - 10 days later. Caused a delay in hooking up. It would helpful to ensure shipping at the same time, especially when one unit is dependant on the other. Unit dropped off line after the first installation and had to be rebooted. Seems to be OK now.This is my first Tivo and adapter so I have nothing to compare this product with.",positive,2025-02-04 07:00:00
"I like this printer a lot and would probably have given it 5 stars, but it gets a major demerit thanks to the fact that it does not work with computers running Vista. HP will not be releasing the drivers until July of this year. So if you want to print now and not wait six months, and you've already upgraded to Vista, I recommend getting a different printer. Hopefully HP will get the message and release some drivers. Vista has been in beta for a long time, so I find this delay to be inexcusable.",negative,2025-02-04 08:00:00
"The Hobbit is considered a literary classic for the fantasy standards it created, and though there's a wonderful story here (the Riddles in the Dark chapter with Gollum is particularly exciting), but I was turned off by the quick writing style that emphasizes innane background details and cordially dances past what could have been epic sequences. For example, we get a full paragraph or two describing Bilbo's Hobbit hole, yet a measly sentence or so describing a battle in a thunderstorm between g",negative,2025-02-04 08:00:00
"This is the timeless classic which the term ""Orwellian"" and""Big Brother"" are derived. This terrifying look into apossible future in which the Government ""Big Brother"" holdstotal control over the populace. Orwell's vision of thefuture still holds very true to this day and is a must-readfor anyone concerned about the future of technology andgovernmental control.-Hans Chen",positive,2025-02-04 09:00:00
Loved kindle for iPad can't go wrong I buy as many books as possible this way. Quick down load and you get your stuff right away,positive,2025-02-04 10:00:00
"Not another one again! I just don't understand Mr Grisham's maniacal obssesion with juries. Who knows how many lawyer and jury books the guy has written? All I know is this: I'm sick and tired of reading about these dumb juries! The Runaway Jury was the only thing that was anywhere near decent that Grisham has poured from his stinking pen. Why does he think the average Joe is interested in judicial matters. I, for one, am not.",negative,2025-02-04 10:00:00
movie MANY years ago. Loved it then and loved the story as I read it. Times were tough by our standards but attitudes were good and mostly positive. Good read.,positive,2025-02-04 11:00:00
"Thefirst volume of Gasarakireally surprised me. It was well written and thoughtful, trying to tell a deep story that was more about behind the scenes power plays than robot brawls.This second disc continues to add new wrinkles and complications. The war with Belgistan comes to a close (which surprised me as I thought it was going to run through the entire series) and the JSSDF forces prepare to pull out. We learn about a secret organization calling itself Symbol that was assisting Belgistan, tho",positive,2025-02-04 12:00:00
"I read Antony Beevor which got me hooked on Stalingrad, and this book is as good as Beevor's. It is also as good as Hayward's new book on Admiral Nelson. Both get my high praise. Scholarly works that are also readable are few and far between, so make the most of this guy's work.",positive,2025-02-04 13:00:00
I was forced to buy this for a grad class and it was absolutely boring. I was happy with the price and that's about it.,negative,2025-02-04 13:00:00
I just updated to the newest firmware (1.5 4/12/2007) and the disc is now PLAYABLE in my XA2. Big relieve for all I hope. Review of the source to follow.,negative,2025-02-04 14:00:00
"When I got the product and opened the box, the literature said that you cannot use the kind of shower head that has a valve that turns off the flow. This is because the filter housing is plastic and is subject to cracking or bursting if you turn off the flow downstream from the filter.That's the kind of shower head I have, and I like to use the valve feature. I really really wish that eGeneralMedical had said this in their (limited) online literature. And they expect me to pay the return shippin",negative,2025-02-04 15:00:00
